user_id,user_name,age,gender,city,state,preferred_language,signup_date,subscription_type,subscription_start_date,subscription_end_date,source,user_total_transactions,user_unique_books,user_active_days,user_activity_score,membership_days
USR_403,Anitha Murthy,62.0,Female,Kolkata,Telangana,English,2025-04-19,Audiobook Subscription,2025-04-27,2025-05-27,dataset_2,5.0,3.0,180.0,4.4,417.0
USR_404,Raghav Reddy,41.0,Male,Ahmedabad,Gujarat,Hindi,2025-09-20,Quarterly Ebook,2025-10-04,2026-01-02,dataset_2,6.0,5.0,175.0,5.699999999999999,263.0
USR_405,Raghav Hegde,49.0,Male,Vijayawada,Andhra Pradesh,Telugu,2023-01-01,Quarterly Ebook,2023-01-13,2023-04-13,dataset_2,3.0,3.0,709.0,2.9999999999999996,1256.0
USR_406,Kalyani Pillai,37.0,Female,Kanpur,Uttar Pradesh,Tamil,2024-10-30,Annual Ebook,2024-11-08,2025-11-08,dataset_2,6.0,6.0,315.0,5.999999999999999,588.0
USR_407,Aarav Shetty,33.0,Male,Warangal,Telangana,Telugu,2026-02-19,Quarterly Ebook,2026-03-04,2026-06-02,dataset_2,5.0,4.0,94.0,4.7,111.0
USR_408,Anand Patel,35.0,Male,Ahmedabad,Gujarat,Hindi,2026-02-28,Quarterly Ebook,2026-03-04,2026-06-02,dataset_2,4.0,4.0,77.0,4.0,102.0
USR_409,Vivek Reddy,36.0,Male,Lucknow,Uttar Pradesh,Hindi,2023-08-25,Annual Ebook,0,0,dataset_2,2.0,2.0,594.0,2.0,1020.0
USR_410,Ramya Iyer,32.0,Female,Coimbatore,Tamil Nadu,Tamil,2023-01-23,Annual Ebook,0,0,dataset_2,2.0,2.0,101.0,2.0,1234.0
USR_411,Balaji Kulkarni,34.0,Male,Bangalore,Karnataka,Kannada,2024-09-01,Annual Ebook,0,0,dataset_2,6.0,6.0,606.0,5.999999999999999,647.0
USR_412,Pranav Choudhury,45.0,Male,New Delhi,Delhi,English,2024-11-19,Annual Ebook,0,0,dataset_2,4.0,3.0,494.0,3.6999999999999997,568.0
USR_413,Madhavan Gupta,43.0,Non-Binary,Hubli,Karnataka,Kannada,2024-04-29,Audiobook Subscription,2024-05-01,2024-05-31,dataset_2,5.0,4.0,538.0,4.7,772.0
USR_414,Priya Swamy,56.0,Female,Vijayawada,Andhra Pradesh,Telugu,2023-03-22,Audiobook Subscription,2023-03-25,2023-04-24,dataset_2,4.0,3.0,1005.0,3.6999999999999997,1176.0
USR_415,Saravanan Chawla,36.0,Non-Binary,Ahmedabad,Gujarat,Hindi,2024-01-13,Annual Ebook,0,0,dataset_2,0.0,0.0,0.0,0.0,879.0
USR_416,Saravanan Raman,41.0,Male,Kolkata,Karnataka,Kannada,2025-08-19,Annual Ebook,0,0,dataset_2,2.0,2.0,229.0,2.0,295.0
USR_417,Abhinav Sharma,41.0,Non-Binary,Coimbatore,Tamil Nadu,Tamil,2024-05-07,Audiobook Subscription,2024-05-19,2024-06-18,dataset_2,1.0,1.0,0.0,1.0,764.0
USR_418,Kalyani Kulkarni,22.0,Female,Kolkata,West Bengal,Hindi,2024-11-10,Quarterly Ebook,2024-11-18,2025-02-16,dataset_2,6.0,6.0,255.0,5.999999999999999,577.0
USR_419,Shilpa Gowda,28.0,Female,Kolkata,West Bengal,Malayalam,2023-08-29,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,1016.0
USR_420,Shruti Joshi,33.0,Female,Bangalore,Karnataka,Kannada,2024-07-19,Annual Ebook,2024-07-22,2025-07-22,dataset_2,4.0,4.0,589.0,4.0,691.0
USR_421,Vivek Krishnan,18.0,Male,New Delhi,Delhi,Hindi,2025-09-22,Annual Ebook,0,0,dataset_2,2.0,2.0,90.0,2.0,261.0
USR_422,Vivek Sharma,45.0,Male,New Delhi,Delhi,Hindi,2023-06-03,Annual Ebook,0,0,dataset_2,3.0,3.0,850.0,2.9999999999999996,1103.0
USR_423,Nandhini Krishnan,37.0,Female,Madurai,Tamil Nadu,Tamil,2026-01-20,Annual Ebook,0,0,dataset_2,7.0,7.0,92.0,7.0,141.0
USR_424,Swathi Chawla,36.0,Female,Madurai,Tamil Nadu,Tamil,2024-10-08,Annual Ebook,2024-10-20,2025-10-20,dataset_2,3.0,3.0,498.0,2.9999999999999996,610.0
USR_425,  Bindu Murthy ,47.0,Female,Thiruvananthapuram,Kerala,Malayalam,2023-10-05,Quarterly Ebook,2023-10-13,2024-01-11,dataset_2,6.0,6.0,835.0,5.999999999999999,979.0
USR_426,Ramesh Acharya,42.0,Male,Hyderabad,Telangana,Telugu,2023-10-08,Quarterly Ebook,2023-10-16,2024-01-14,dataset_2,2.0,2.0,109.0,2.0,976.0
USR_427,Karthik Shetty,33.0,Male,Kolkata,West Bengal,Hindi,2025-09-10,Annual Ebook,0,0,dataset_2,4.0,4.0,262.0,4.0,273.0
USR_428,Jyothi Gowda,39.0,Female,Guntur,Andhra Pradesh,English,2024-11-26,Audiobook Subscription,2024-11-26,2024-12-26,dataset_2,2.0,2.0,135.0,2.0,561.0
USR_429,Chitra Naidu,21.0,Female,Kolkata,West Bengal,Hindi,2024-12-16,Annual Ebook,0,0,dataset_2,3.0,2.0,212.0,2.6999999999999997,541.0
USR_430,Gautham Choudhury,40.0,Male,Nagpur,Maharashtra,Hindi,2023-12-04,Annual Ebook,2023-12-15,2024-12-14,dataset_2,1.0,1.0,0.0,1.0,919.0
USR_431,Saravanan Reddy,35.0,Male,Nagpur,Maharashtra,English,2023-02-28,Annual Ebook,2023-03-09,2024-03-08,dataset_2,1.0,1.0,0.0,1.0,1198.0
USR_432,Vikram Bose,46.0,Male,Lucknow,Uttar Pradesh,English,2023-12-19,Annual Ebook,2024-01-01,2024-12-31,dataset_2,4.0,4.0,704.0,4.0,904.0
USR_433,Aditi Chawla,47.0,Female,Madurai,Tamil Nadu,Tamil,2023-08-21,Annual Ebook,0,0,dataset_2,6.0,6.0,418.0,5.999999999999999,1024.0
USR_434,Sowmya Sharma,39.0,Female,Warangal,Telangana,Telugu,2023-05-09,Annual Ebook,0,0,dataset_2,8.0,6.0,861.0,7.3999999999999995,1128.0
USR_435,Ritu Singh,29.0,Female,Mysore,Karnataka,Kannada,2023-11-04,Annual Ebook,0,0,dataset_2,5.0,4.0,479.0,4.7,949.0
USR_436,Shilpa Shetty,47.0,Female,Kolkata,Tamil Nadu,Tamil,2024-05-17,Quarterly Ebook,2024-05-26,2024-08-24,dataset_2,3.0,3.0,193.0,2.9999999999999996,754.0
USR_437,Manoj Verma,34.0,Male,Madurai,Tamil Nadu,Tamil,2024-06-27,Quarterly Ebook,2024-07-09,2024-10-07,dataset_2,6.0,6.0,486.0,5.999999999999999,713.0
USR_438,Rajesh Gupta,28.0,Male,Mumbai,Maharashtra,English,2024-01-13,Audiobook Subscription,2024-01-27,2024-02-26,dataset_2,4.0,4.0,386.0,4.0,879.0
USR_439,Adithya Kumar,21.0,Male,Hyderabad,Telangana,Telugu,2026-02-23,Quarterly Ebook,2026-02-26,2026-05-27,dataset_2,6.0,6.0,99.0,5.999999999999999,107.0
USR_440,Akshara Shetty,36.0,Female,Salem,Tamil Nadu,Tamil,2025-10-27,Quarterly Ebook,2025-10-31,2026-01-29,dataset_2,1.0,1.0,0.0,1.0,226.0
USR_441,Adithya Rao,53.0,Male,Chennai,Tamil Nadu,Tamil,2024-02-26,Quarterly Ebook,2024-03-11,2024-06-09,dataset_2,3.0,3.0,471.0,2.9999999999999996,835.0
USR_442,Sandhya Kumar,38.0,Male,Lucknow,Uttar Pradesh,Hindi,2025-02-16,Audiobook Subscription,2025-02-24,2025-03-26,dataset_2,5.0,4.0,365.0,4.7,479.0
USR_443,Ananya Sharma,26.0,Female,Warangal,Telangana,Tamil,2025-11-29,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,193.0
USR_444,Jyothi Murthy,33.0,Female,Hyderabad,Telangana,English,2024-03-11,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,821.0
USR_445,Madhavan Krishnan,39.0,Male,New Delhi,Delhi,Hindi,2023-08-26,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,1019.0
USR_446,Dhanush Gupta,39.0,Male,Thiruvananthapuram,Kerala,Hindi,2024-04-25,Quarterly Ebook,2024-05-09,2024-08-07,dataset_2,6.0,4.0,196.0,5.3999999999999995,776.0
USR_447,Anitha Verma,50.0,Female,Coimbatore,Tamil Nadu,Tamil,2023-08-15,Annual Ebook,2023-08-27,2024-08-26,dataset_2,3.0,3.0,447.0,2.9999999999999996,1030.0
USR_448,Manoj Verma,22.0,Male,Kolkata,West Bengal,English,2023-06-15,Annual Ebook,0,0,dataset_2,5.0,3.0,514.0,4.4,1091.0
USR_449,  Hari Naidu ,39.0,Male,Madurai,Tamil Nadu,Tamil,2026-04-26,Annual Ebook,0,0,dataset_2,6.0,6.0,30.0,5.999999999999999,45.0
USR_450,Yamini Raman,41.0,Female,Warangal,Telangana,Telugu,2023-12-18,Annual Ebook,0,0,dataset_2,3.0,3.0,616.0,2.9999999999999996,905.0
USR_451,Aditi Bose,29.0,Female,New Delhi,Delhi,Malayalam,2024-11-13,Audiobook Subscription,2024-11-20,2024-12-20,dataset_2,2.0,2.0,121.0,2.0,574.0
USR_452,Vaishnavi Choudhury,29.0,Female,Nizamabad,Telangana,Telugu,2026-02-27,Quarterly Ebook,2026-03-07,2026-06-05,dataset_2,4.0,3.0,47.0,3.6999999999999997,103.0
USR_453,Priya Murthy,23.0,Female,New Delhi,Delhi,English,2023-03-02,Quarterly Ebook,2023-03-10,2023-06-08,dataset_2,1.0,1.0,0.0,1.0,1196.0
USR_454,Divya Rao,30.0,Male,Nellore,Andhra Pradesh,Telugu,2024-04-02,Quarterly Ebook,2024-04-02,2024-07-01,dataset_2,5.0,5.0,756.0,5.0,799.0
USR_455,Sowmya Gupta,50.0,Female,Mumbai,Maharashtra,Telugu,2025-12-17,Quarterly Ebook,2025-12-23,2026-03-23,dataset_2,7.0,7.0,147.0,7.0,175.0
USR_456,Prakash Kumar,21.0,Male,New Delhi,Delhi,Hindi,2024-05-18,Quarterly Ebook,2024-06-01,2024-08-30,dataset_2,4.0,4.0,229.0,4.0,753.0
USR_457,Deepika Raman,43.0,Female,Kolkata,West Bengal,Hindi,2024-08-19,Annual Ebook,2024-08-27,2025-08-27,dataset_2,1.0,1.0,0.0,1.0,660.0
USR_458,Deepika Singh,39.0,Female,Tirupati,Andhra Pradesh,Hindi,2023-08-22,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,1023.0
USR_459,Vikram Verma,23.0,Male,Kolkata,West Bengal,Hindi,2023-07-24,Audiobook Subscription,2023-07-24,2023-08-23,dataset_2,2.0,2.0,781.0,2.0,1052.0
USR_460,Akshara Kumar,32.0,Female,Trichy,Tamil Nadu,Hindi,2024-01-05,Annual Ebook,0,0,dataset_2,6.0,6.0,549.0,5.999999999999999,887.0
USR_461,Vaishnavi Verma,34.0,Female,Kozhikode,Kerala,Malayalam,2025-05-16,Annual Ebook,2025-05-19,2026-05-19,dataset_2,2.0,2.0,216.0,2.0,390.0
USR_462,  Rajesh Sharma ,41.0,Male,Ahmedabad,Gujarat,Hindi,2023-05-17,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,1120.0
USR_463,Sanjay Reddy,47.0,Male,Kollam,Kerala,Malayalam,2023-10-03,Audiobook Subscription,2023-10-14,2023-11-13,dataset_2,2.0,2.0,530.0,2.0,981.0
USR_464,Priya Patel,46.0,Female,Pune,Maharashtra,English,2023-04-11,Annual Ebook,0,0,dataset_2,5.0,3.0,853.0,4.4,1156.0
USR_465,Hari Bhat,39.0,Male,Kochi,Kerala,Malayalam,2026-02-07,Audiobook Subscription,2026-02-15,2026-03-17,dataset_2,2.0,2.0,76.0,2.0,123.0
USR_466,  Malini Swamy ,41.0,Non-Binary,Kozhikode,Kerala,English,2025-08-12,Quarterly Ebook,2025-08-20,2025-11-18,dataset_2,1.0,1.0,0.0,1.0,302.0
USR_467,Pooja Das,30.0,Female,Chennai,Tamil Nadu,Tamil,2023-07-03,Annual Ebook,2023-07-06,2024-07-05,dataset_2,3.0,3.0,569.0,2.9999999999999996,1073.0
USR_468,Radhika Verma,23.0,Female,New Delhi,Delhi,English,2025-12-07,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,185.0
USR_469,Gayathri Pillai,38.0,Male,Guntur,Andhra Pradesh,Telugu,2025-06-02,Quarterly Ebook,2025-06-02,2025-08-31,dataset_2,3.0,3.0,165.0,2.9999999999999996,373.0
USR_470,  Shilpa Bhat ,37.0,Female,Hubli,Karnataka,Kannada,2024-12-16,Audiobook Subscription,2024-12-24,2025-01-23,dataset_2,1.0,1.0,0.0,1.0,541.0
USR_471,Vaishnavi Kulkarni,18.0,Female,Tirupati,Andhra Pradesh,Telugu,2023-11-20,Quarterly Ebook,2023-11-25,2024-02-23,dataset_2,5.0,4.0,387.0,4.7,933.0
USR_472,Kalyani Patel,51.0,Female,Warangal,Telangana,Telugu,2024-08-28,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,651.0
USR_473,Balaji Raman,63.0,Male,Salem,Tamil Nadu,Hindi,2024-07-31,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,679.0
USR_474,Swathi Murthy,33.0,Female,Kolkata,Delhi,Hindi,2023-02-08,Annual Ebook,2023-02-22,2024-02-22,dataset_2,3.0,2.0,755.0,2.6999999999999997,1218.0
USR_475,Shilpa Bhat,40.0,Female,Trichy,Tamil Nadu,Tamil,2023-07-26,Annual Ebook,0,0,dataset_2,3.0,3.0,575.0,2.9999999999999996,1050.0
USR_476,Jagadish Raman,33.0,Male,Pune,Maharashtra,Hindi,2023-03-13,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,1185.0
USR_477,Gayathri Kumar,40.0,Female,Kolkata,West Bengal,Hindi,,Quarterly Ebook,2024-03-17,2024-06-15,dataset_2,1.0,1.0,0.0,1.0,0.0
USR_478,Abhinav Menon,28.0,Male,Kollam,Kerala,Malayalam,2023-11-17,Quarterly Ebook,2023-11-25,0,dataset_2,1.0,1.0,0.0,1.0,936.0
USR_479,Rajesh Raman,41.0,Male,Tirupati,Andhra Pradesh,Hindi,2025-04-19,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,417.0
USR_480,Saravanan Choudhury,42.0,Male,Karimnagar,Telangana,Telugu,2025-07-15,Audiobook Subscription,2025-07-25,2025-08-24,dataset_2,3.0,3.0,48.0,2.9999999999999996,330.0
USR_481,Uma Naidu,33.0,Female,Kochi,Kerala,English,2026-03-20,Annual Ebook,2026-03-29,2027-03-29,dataset_2,1.0,1.0,0.0,1.0,82.0
USR_482,Ranganath Iyer,35.0,Male,Kanpur,Uttar Pradesh,Hindi,2023-12-14,Annual Ebook,0,0,dataset_2,5.0,5.0,756.0,5.0,909.0
USR_483,Akshara Bose,34.0,Female,Kolkata,West Bengal,Hindi,2023-02-17,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,1209.0
USR_484,Saravanan Gupta,47.0,Male,Thiruvananthapuram,Kerala,Malayalam,2024-09-22,Annual Ebook,2024-10-04,2025-10-04,dataset_2,4.0,4.0,403.0,4.0,626.0
USR_485,Rohan Chawla,25.0,Male,Thrissur,Kerala,Malayalam,2024-01-14,Quarterly Ebook,2024-01-21,2024-04-20,dataset_2,4.0,3.0,704.0,3.6999999999999997,878.0
USR_486,Dhanush Rao,53.0,Male,Kanpur,Uttar Pradesh,Hindi,2024-01-02,Annual Ebook,0,0,dataset_2,4.0,4.0,538.0,4.0,890.0
USR_487,Anjali Deshmukh,37.0,Female,Kochi,Kerala,Malayalam,2023-10-01,Annual Ebook,0,0,dataset_2,5.0,3.0,669.0,4.4,983.0
USR_488,Ramesh Krishnan,66.0,Male,Hyderabad,Telangana,Telugu,2023-08-04,Audiobook Subscription,2023-08-18,2023-09-17,dataset_2,1.0,1.0,0.0,1.0,1041.0
USR_489,Aditi Acharya,29.0,Female,Karimnagar,Telangana,Telugu,2025-11-24,Audiobook Subscription,0,2025-12-28,dataset_2,1.0,1.0,0.0,1.0,198.0
USR_490,Gayathri Bose,54.0,Female,Kolkata,West Bengal,English,2025-08-07,Audiobook Subscription,2025-08-13,0,dataset_2,3.0,2.0,214.0,2.6999999999999997,307.0
USR_491,Chitra Sharma,32.0,Male,Kozhikode,Kerala,Malayalam,2024-03-14,Audiobook Subscription,2024-03-17,2024-04-16,dataset_2,5.0,4.0,802.0,4.7,818.0
USR_492,Kiran Singh,46.0,Male,Warangal,Telangana,Telugu,2025-01-07,Annual Ebook,0,0,dataset_2,3.0,3.0,115.0,2.9999999999999996,519.0
USR_493,Malini Deshmukh,35.0,Female,New Delhi,Delhi,Tamil,2025-10-04,Annual Ebook,0,0,dataset_2,3.0,3.0,117.0,2.9999999999999996,249.0
USR_494,Pooja Krishnan,18.0,Female,Karimnagar,Telangana,Telugu,2024-12-06,Quarterly Ebook,2024-12-14,2025-03-14,dataset_2,4.0,4.0,451.0,4.0,551.0
USR_495,Nandhini Joshi,28.0,Female,Warangal,Telangana,Telugu,2024-02-23,Annual Ebook,0,0,dataset_2,1.0,1.0,0.0,1.0,838.0
USR_496,Malini Sharma,42.0,Female,Coimbatore,Tamil Nadu,Tamil,2025-03-28,Audiobook Subscription,2025-04-09,2025-05-09,dataset_2,0.0,0.0,0.0,0.0,439.0
USR_497,Vaishnavi Murthy,21.0,Female,Nagpur,Maharashtra,English,2025-06-19,Annual Ebook,0,0,dataset_2,2.0,2.0,98.0,2.0,356.0
USR_498,Dhanush Shetty,48.0,Male,Nizamabad,Telangana,Telugu,2024-04-02,Annual Ebook,0,0,dataset_2,4.0,4.0,491.0,4.0,799.0
USR_499,  Balaji Swamy ,45.0,Male,Thiruvananthapuram,Kerala,Malayalam,2025-10-16,Audiobook Subscription,2025-10-28,2025-11-27,dataset_2,3.0,3.0,132.0,2.9999999999999996,237.0
USR_500,Ananya Pillai,37.0,Female,Guntur,Andhra Pradesh,Telugu,2024-03-12,Annual Ebook,0,0,dataset_2,6.0,6.0,733.0,5.999999999999999,820.0
